date,voll_mean,voll_min,voll_max,obs_count,indexed_vocl,base_vocl_usd_per_mwh,inception_date,series,provider,gpu_family,instance_token,region,region_priority,price_file
2025-08-25,2664.69861660079,2205.3689064558625,2959.431269213878,10,2.4917728287745655,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-08-26,2602.7618078013334,2184.8924022837064,3059.7826086956516,11,2.43385541315915,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-08-27,2590.3601229688184,2173.748353096179,3069.2797540623624,10,2.4222585364601605,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-08-28,2655.1337651881126,2177.5087834870437,3132.9600351339477,12,2.4828286890084788,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-08-29,2618.8707729468597,2195.212999560825,3160.2986385595077,10,2.448918985977191,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-08-30,2687.791951131872,2215.4973649538865,3167.7920509442247,11,2.513367519878416,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-08-31,2751.0918362367634,2207.235397452788,3141.002415458937,9,2.572559554874901,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-01,2710.2226979944367,2214.3170838823007,3035.435880544576,12,2.5343426219830425,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-02,2677.0945622230206,2223.64953886693,2960.6938954765037,11,2.5033643387096904,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-03,2668.7198067632844,2204.8748353096175,3064.47628458498,10,2.4955330635432618,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-04,2863.9873109981804,2208.6627140974965,3328.557312252964,14,2.678128670552589,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-05,2833.297650417215,2206.3844971453664,3335.5017566974084,10,2.6494306174656277,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-06,2834.056141121358,2190.519323671497,3311.9510320597274,12,2.650139885866822,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-07,2699.692577953447,2229.358805445762,3325.785024154589,10,2.5244958547582588,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-08,2826.597918989223,2236.71497584541,3314.9703557312246,13,2.643165665538849,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-09,2800.2031181379,2237.895256916996,3290.7608695652166,10,2.618483756983599,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-10,2820.799397133389,2377.991875274484,3265.700483091787,11,2.637743439131176,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-11,2880.5770152114023,2459.046991655687,3226.037549407114,11,2.693641784845659,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-12,2877.1309937317837,2584.4587176108907,3165.623627580149,11,2.6904193931512315,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-13,2853.9196310935436,2750.2195871761087,3129.1996047430825,10,2.6687143333818155,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-14,2947.9120919338307,2822.5186649099687,3088.6034255599466,12,2.756607147440559,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-15,3003.0717251567053,2893.0610452349574,3127.031181379007,11,2.808187192723602,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-16,3081.359544057172,2940.931049626701,3230.374396135265,11,2.8813945185896146,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-17,3075.832435022158,2939.9154589371974,3247.8315766359237,11,2.876226091650327,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-18,3095.447225882008,2924.873737373737,3273.303689064558,9,2.894567979397849,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-19,3058.6229139218267,2895.8607817303464,3297.952349582784,12,2.8601333835268354,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-20,3088.7109317815834,2911.9180939833113,3311.8686868686864,12,2.8882688375356134,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-21,3052.357817303469,2908.788976723759,3276.926877470355,10,2.8542748607558113,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-22,3013.489639477781,2842.995169082125,3218.3245498462884,11,2.817929035825871,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-23,2911.522837066315,2791.6666666666665,3157.0322793148875,10,2.7225793756042473,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-24,2920.5443765720443,2801.465744400527,3110.6993851559064,11,2.7310154617244735,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-25,2881.5150730911596,2789.031620553359,3062.8568291611764,14,2.6945189673990764,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-26,2879.4246815985944,2764.7397891963105,3035.628019323671,10,2.6925642319966463,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-27,2843.7531671227325,2775.8289415898107,3003.9251207729462,13,2.6592076227431853,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-28,2866.305720245937,2799.022837066315,3013.7241985068067,12,2.6802966264833463,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-29,2814.144616454398,2761.830259112867,2905.934343434343,12,2.6315205208716552,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-09-30,2761.27917975744,2657.361660079051,2892.1552481335084,13,2.582085790083668,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-01,2721.563460693895,2593.7088274044795,2854.2215634606937,10,2.5449474251589224,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-02,2724.1710584101884,2580.8629776021075,2816.232981993851,11,2.5473858026539813,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-03,2699.607238391823,2572.353974527887,2785.984848484848,11,2.5244160533129656,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-04,2668.8425759572,2545.7015810276675,2776.515151515151,11,2.4956478656224554,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-05,2665.4566498316494,2502.689942907334,2793.066534914361,12,2.4924816693902345,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-06,2678.3746556473825,2512.983091787439,2782.9655248133504,11,2.504561360389083,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-07,2653.9608036890645,2492.56148440931,2808.053359683794,10,2.481731846921228,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-08,2683.315175163001,2498.984409310496,2822.0245937637237,13,2.5091812645735017,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-09,2666.266377543551,2475.351339481774,2803.4420289855066,12,2.493238849770279,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-10,2653.7064485434043,2488.197189284145,2801.9049187527444,12,2.4814939981690776,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-11,2649.9871907480597,2510.622529644268,2808.7121212121206,12,2.4780161018471776,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-12,2637.6886453467478,2536.8357487922704,2795.317303469477,11,2.466515671339381,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-13,2629.0646501244323,2484.8210364514707,2806.0496267018,12,2.4584513308407696,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-14,2641.9531281191357,2491.298858146684,2768.2806324110666,11,2.47050341022843,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-15,2632.6454342758684,2492.1772068511195,2751.1253842775577,13,2.461799739774774,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-16,2623.4734468430115,2516.057312252964,2761.0068072024587,13,2.4532229690553113,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-17,2016.6485084963342,615.1460254721123,2694.3895476504167,13,1.8857779740472393,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-18,2013.1906702898548,654.4521299956082,2676.5755379885813,16,1.8825445324731993,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-19,2147.643212011418,679.6772068511198,2657.691040843214,16,2.0082717678664626,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-20,2095.06360185708,720.7400087834869,2674.709046991655,14,1.9591043148892586,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-21,2247.596304661522,756.615063680281,2722.3869126043037,14,2.101738398150989,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-22,2142.4315619967792,769.8726394378567,2690.8487044356607,15,2.0033983282141667,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-23,2081.552618577075,817.7426438296003,2738.361879666227,16,1.9464701277367582,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-24,2116.446393280632,887.9281949934123,2736.3306982872195,16,1.9790994686903773,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-25,2223.539745278875,910.1888449714535,2797.1837944664026,11,2.0792429907341656,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-26,2238.436382458121,955.7531840140535,2881.807202459376,14,2.093172909687142,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-27,2274.2702647593946,995.580808080808,2933.190601668862,14,2.1266813498955592,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-28,2324.9564256697404,1051.163812033377,2907.3891084760644,16,2.1740782291390386,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-29,2358.7152581717796,1114.2127799736495,2866.7654808959155,14,2.205646280038183,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-30,2228.3758097277114,1169.4115063680279,2817.3583662714095,16,2.083765218470068,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-10-31,2476.499949326036,1228.7549407114623,2906.730346947738,13,2.3157873260969577,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-01,2300.855017566974,1288.6473429951689,3036.0946420729024,16,2.1515408834626673,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-02,2402.4415349143605,1357.0212999560824,3133.893280632411,16,2.2465349372438634,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-03,2271.6391398456612,1428.222441809398,3155.659859464207,14,2.1242209720020484,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-04,2282.3440146809708,1506.477821695213,3250.3842775581898,14,2.134231153297554,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-05,2412.206302151954,1579.1611769872636,3408.1576635924457,16,2.2556660192845714,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-06,2388.5320597277114,1664.0041721563457,3461.489898989899,15,2.233528118342588,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-07,2411.813790074659,1705.5061484409307,3477.684453227931,15,2.255298979303736,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-08,2291.6392182696527,1773.8526570048307,3521.4097496706186,14,2.142923144052498,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-09,2330.3560972039227,1843.4617918313568,3643.0884936319717,15,2.179127488642294,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-10,2409.1183574879224,1928.0028546332892,3819.444444444444,18,2.2527784669877913,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-11,2431.9377784051694,1957.9490557751426,3949.220465524813,14,2.2741170201193643,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-12,2537.630137694076,1918.835090030742,4095.5204216073776,17,2.372950466965647,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
2025-11-13,2721.7323739062867,1881.9718928414577,4204.545454545454,13,2.54510537673755,1069.3986971160882,2024-01-25,A100,aws,A100,p4d24xlarge,us-west-2,0,C:\Users\FarhadBillimoria\OneDrive - Aurora Energy Research\Documents\Personal\Endog_demand_AI\pyai\data\original\prices\A100\EC2_p4d24xlarge_us-west-2.csv
